tilemap
40
30
16
16
29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
30;-1;-1;-1;-1;-1;-1;-1;25;26;26;27;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
30;-1;-1;-1;-1;-1;-1;-1;28;29;29;30;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;32;26;26;26;26;26;26;26;27;-1;-1;-1;-1;-1;28;29
30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;29;29;29;29;29;29;29;29;30;-1;-1;-1;-1;-1;28;29
32;26;26;26;26;27;-1;-1;-1;-1;-1;-1;-1;-1;25;26;26;26;26;31;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
29;29;29;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;29;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;26;26;31;29
30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29
30;-1;-1;-1;-1;-1;-1;-1;25;26;26;27;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
30;-1;-1;-1;-1;-1;-1;-1;28;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
32;26;26;26;26;26;26;26;31;29;29;32;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;27;-1;-1;-1;-1;28;29
29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;26;26;26;26;26;31;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;29;29;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;29;29;29;29;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;-1;-1;-1;-1;25;26;26;27;-1;-1;-1;-1;25;26;26;26;27;-1;-1;-1;28;29;29;29;29;29;29;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;-1;-1;-1;-1;28;29;29;30;-1;-1;-1;-1;28;29;29;29;30;-1;-1;-1;28;29;29;29;29;29;29;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;25;26;26;26;31;29;29;32;26;26;26;26;31;29;29;29;32;26;26;26;31;29;29;29;29;29;29;30;-1;-1;-1;-1;28;29
29;30;-1;-1;-1;-1;28;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;30;-1;-1;-1;-1;28;29
29;32;26;27;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
29;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
29;29;29;32;26;27;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
29;29;29;29;29;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28;29
29;29;29;29;29;32;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;31;29
29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
